,same_side,heads,person,coin
46464,1,1,4,9
46465,0,0,4,9
46466,0,1,4,9
46467,0,0,4,9
46468,1,0,4,9
46469,0,1,4,9
46470,0,0,4,9
46471,1,0,4,9
46472,1,0,4,9
46473,1,0,4,9
46474,0,1,4,9
46475,0,0,4,9
46476,0,1,4,9
46477,1,1,4,9
46478,0,0,4,9
46479,0,1,4,9
46480,1,1,4,9
46481,1,1,4,9
46482,1,1,4,9
46483,1,1,4,9
46484,1,1,4,9
46485,0,0,4,9
46486,1,0,4,9
46487,0,1,4,9
46488,1,1,4,9
46489,0,0,4,9
46490,1,0,4,9
46491,0,1,4,9
46492,0,0,4,9
46493,0,1,4,9
46494,1,1,4,9
46495,1,1,4,9
46496,0,0,4,9
46497,0,1,4,9
46498,1,1,4,9
46499,1,1,4,9
46500,1,1,4,9
46501,1,1,4,9
46502,1,1,4,9
46503,1,1,4,9
46504,1,1,4,9
46505,1,1,4,9
46506,0,0,4,9
46507,0,1,4,9
46508,0,0,4,9
46509,1,0,4,9
46510,0,1,4,9
46511,1,1,4,9
46512,1,1,4,9
46513,1,1,4,9
46514,1,0,4,9
46515,0,1,4,9
46516,1,1,4,9
46517,1,1,4,9
46518,1,1,4,9
46519,0,0,4,9
46520,1,0,4,9
46521,0,1,4,9
46522,0,0,4,9
46523,1,0,4,9
46524,1,0,4,9
46525,0,1,4,9
46526,0,0,4,9
46527,0,1,4,9
46528,0,0,4,9
46529,1,0,4,9
46530,1,0,4,9
46531,1,0,4,9
46532,1,0,4,9
46533,1,0,4,9
46534,0,1,4,9
46535,0,0,4,9
46536,1,0,4,9
46537,1,0,4,9
46538,1,0,4,9
46539,1,0,4,9
46540,0,1,4,9
46541,1,1,4,9
46542,0,0,4,9
46543,1,0,4,9
46544,0,1,4,9
46545,1,1,4,9
46546,1,1,4,9
46547,1,1,4,9
46548,0,0,4,9
46549,1,0,4,9
46550,1,0,4,9
46551,1,0,4,9
46552,1,0,4,9
46553,0,1,4,9
46554,0,0,4,9
46555,1,0,4,9
46556,1,0,4,9
46557,1,0,4,9
46558,0,1,4,9
46559,0,0,4,9
46560,0,1,4,9
46561,1,1,4,9
46562,1,1,4,9
46563,1,1,4,9
46564,0,0,4,9
46565,0,1,4,9
46566,0,0,4,9
46567,1,0,4,9
46568,0,1,4,9
46569,0,0,4,9
46570,1,0,4,9
46571,1,0,4,9
46572,1,0,4,9
46573,0,1,4,9
46574,0,0,4,9
46575,1,0,4,9
46576,0,1,4,9
46577,0,0,4,9
46578,1,0,4,9
46579,1,0,4,9
46580,0,1,4,9
46581,0,0,4,9
46582,0,1,4,9
46583,1,1,4,9
46584,1,1,4,9
46585,1,1,4,9
46586,0,0,4,9
46587,0,1,4,9
46588,1,1,4,9
46589,1,1,4,9
46590,1,1,4,9
46591,0,0,4,9
46592,1,0,4,9
46593,1,0,4,9
46594,1,0,4,9
46595,1,0,4,9
46596,0,1,4,9
46597,1,1,4,9
46598,1,1,4,9
46599,0,0,4,9
46600,0,1,4,9
46601,0,0,4,9
46602,1,0,4,9
46603,1,0,4,9
46604,1,0,4,9
46605,0,1,4,9
46606,0,0,4,9
46607,0,1,4,9
46608,0,0,4,9
46609,1,0,4,9
46610,1,0,4,9
46611,0,1,4,9
46612,1,1,4,9
46613,1,1,4,9
46614,0,1,4,9
46615,0,0,4,9
46616,1,0,4,9
46617,0,1,4,9
46618,1,1,4,9
46619,1,1,4,9
46620,1,1,4,9
46621,0,0,4,9
46622,0,1,4,9
46623,1,1,4,9
46624,0,0,4,9
46625,0,1,4,9
46626,1,1,4,9
46627,1,1,4,9
46628,0,0,4,9
46629,0,1,4,9
46630,1,1,4,9
46631,0,0,4,9
46632,0,1,4,9
46633,1,1,4,9
46634,0,0,4,9
46635,1,0,4,9
46636,0,1,4,9
46637,0,0,4,9
46638,1,0,4,9
46639,1,0,4,9
46640,1,0,4,9
46641,1,0,4,9
46642,0,1,4,9
46643,1,1,4,9
46644,1,1,4,9
46645,1,1,4,9
46646,1,1,4,9
46647,1,1,4,9
46648,1,1,4,9
46649,0,0,4,9
46650,0,1,4,9
46651,1,1,4,9
46652,1,1,4,9
46653,0,0,4,9
46654,1,0,4,9
46655,1,0,4,9
46656,0,1,4,9
46657,0,0,4,9
46658,1,0,4,9
46659,1,0,4,9
46660,0,1,4,9
46661,0,0,4,9
46662,1,0,4,9
46663,1,0,4,9
46664,0,1,4,9
46665,0,0,4,9
46666,0,1,4,9
46667,0,0,4,9
46668,1,0,4,9
46669,0,1,4,9
46670,0,0,4,9
46671,1,0,4,9
46672,0,1,4,9
46673,1,1,4,9
46674,0,0,4,9
46675,1,0,4,9
46676,0,1,4,9
46677,0,0,4,9
46678,0,1,4,9
46679,1,1,4,9
46680,0,0,4,9
46681,1,0,4,9
46682,1,0,4,9
46683,0,1,4,9
46684,0,0,4,9
46685,1,0,4,9
46686,0,1,4,9
46687,1,1,4,9
46688,1,1,4,9
46689,1,1,4,9
46690,0,0,4,9
46691,1,0,4,9
46692,0,1,4,9
46693,0,0,4,9
46694,1,0,4,9
46695,1,0,4,9
46696,1,0,4,9
46697,0,1,4,9
46698,0,0,4,9
46699,0,1,4,9
46700,0,0,4,9
46701,1,0,4,9
46702,1,0,4,9
46703,1,0,4,9
46704,0,1,4,9
46705,1,1,4,9
46706,1,1,4,9
46707,0,0,4,9
46708,0,1,4,9
46709,0,0,4,9
46710,1,0,4,9
46711,0,1,4,9
46712,1,1,4,9
46713,1,1,4,9
46714,0,0,4,9
46715,1,0,4,9
46716,1,0,4,9
46717,0,1,4,9
46718,0,0,4,9
46719,1,0,4,9
46720,0,1,4,9
46721,0,0,4,9
46722,0,1,4,9
46723,1,1,4,9
46724,1,1,4,9
46725,1,1,4,9
46726,0,0,4,9
46727,0,1,4,9
46728,1,1,4,9
46729,0,0,4,9
46730,0,1,4,9
46731,1,1,4,9
46732,0,0,4,9
46733,0,1,4,9
46734,0,0,4,9
46735,0,1,4,9
46736,1,1,4,9
46737,1,1,4,9
46738,1,1,4,9
46739,0,0,4,9
46740,1,0,4,9
46741,1,0,4,9
46742,1,0,4,9
46743,0,1,4,9
46744,0,0,4,9
46745,0,1,4,9
46746,1,1,4,9
46747,1,1,4,9
46748,0,0,4,9
46749,1,0,4,9
46750,1,0,4,9
46751,0,1,4,9
46752,1,1,4,9
46753,1,1,4,9
46754,1,1,4,9
46755,0,0,4,9
46756,0,1,4,9
46757,1,1,4,9
46758,0,0,4,9
46759,0,1,4,9
46760,1,1,4,9
46761,1,1,4,9
46762,0,0,4,9
46763,0,1,4,9
46764,1,1,4,9
46765,0,0,4,9
46766,0,1,4,9
46767,0,0,4,9
46768,0,1,4,9
46769,0,0,4,9
46770,1,0,4,9
46771,0,1,4,9
46772,0,0,4,9
46773,1,0,4,9
46774,1,0,4,9
46775,1,0,4,9
46776,0,1,4,9
46777,1,1,4,9
46778,0,0,4,9
46779,1,0,4,9
46780,1,0,4,9
46781,1,0,4,9
46782,1,0,4,9
46783,1,0,4,9
46784,0,1,4,9
46785,0,0,4,9
46786,1,0,4,9
46787,1,0,4,9
46788,1,0,4,9
46789,1,0,4,9
46790,0,1,4,9
46791,1,1,4,9
46792,0,0,4,9
46793,1,0,4,9
46794,0,1,4,9
46795,0,0,4,9
46796,0,1,4,9
46797,0,0,4,9
46798,0,1,4,9
46799,0,0,4,9
46800,0,1,4,9
46801,0,0,4,9
46802,1,0,4,9
46803,1,0,4,9
46804,0,1,4,9
46805,1,1,4,9
46806,1,1,4,9
46807,0,0,4,9
46808,0,1,4,9
46809,1,1,4,9
46810,1,1,4,9
46811,0,0,4,9
46812,1,0,4,9
46813,0,1,4,9
46814,1,0,4,9
46815,0,1,4,9
46816,1,1,4,9
46817,1,1,4,9
46818,0,0,4,9
46819,0,1,4,9
46820,0,0,4,9
46821,1,0,4,9
46822,1,0,4,9
46823,0,1,4,9
46824,0,0,4,9
46825,1,0,4,9
46826,0,1,4,9
46827,1,1,4,9
46828,0,0,4,9
46829,0,1,4,9
46830,1,1,4,9
46831,0,0,4,9
46832,0,1,4,9
46833,0,0,4,9
46834,0,1,4,9
46835,0,0,4,9
46836,0,1,4,9
46837,0,0,4,9
46838,1,0,4,9
46839,0,1,4,9
46840,0,0,4,9
46841,1,0,4,9
46842,0,1,4,9
46843,0,0,4,9
46844,1,0,4,9
46845,1,0,4,9
46846,0,1,4,9
46847,1,1,4,9
46848,0,0,4,9
46849,1,0,4,9
46850,1,0,4,9
46851,1,0,4,9
46852,0,1,4,9
46853,1,1,4,9
46854,0,0,4,9
46855,0,1,4,9
46856,1,1,4,9
46857,0,0,4,9
46858,0,1,4,9
46859,0,0,4,9
46860,1,0,4,9
46861,1,0,4,9
46862,1,0,4,9
46863,0,1,4,9
46864,1,1,4,9
46865,0,0,4,9
46866,0,1,4,9
46867,0,0,4,9
46868,1,0,4,9
46869,1,0,4,9
46870,0,1,4,9
46871,0,0,4,9
46872,0,1,4,9
46873,1,1,4,9
46874,0,0,4,9
46875,0,1,4,9
46876,0,0,4,9
46877,0,1,4,9
46878,1,1,4,9
46879,0,0,4,9
46880,1,0,4,9
46881,0,1,4,9
46882,0,0,4,9
46883,0,1,4,9
46884,1,1,4,9
46885,1,1,4,9
46886,0,0,4,9
46887,0,1,4,9
46888,0,0,4,9
46889,0,1,4,9
46890,1,1,4,9
46891,1,1,4,9
46892,1,1,4,9
46893,0,0,4,9
46894,1,0,4,9
46895,1,0,4,9
46896,1,0,4,9
46897,1,0,4,9
46898,0,1,4,9
46899,0,0,4,9
46900,1,0,4,9
46901,0,1,4,9
46902,1,1,4,9
46903,1,1,4,9
46904,1,1,4,9
46905,0,0,4,9
46906,0,1,4,9
46907,1,1,4,9
46908,0,0,4,9
46909,0,1,4,9
46910,1,1,4,9
46911,0,0,4,9
46912,1,0,4,9
46913,0,1,4,9
46914,1,1,4,9
46915,1,1,4,9
46916,0,0,4,9
46917,1,0,4,9
46918,0,1,4,9
46919,0,0,4,9
46920,0,1,4,9
46921,0,0,4,9
46922,1,0,4,9
46923,0,1,4,9
46924,1,1,4,9
46925,1,1,4,9
46926,1,1,4,9
46927,1,1,4,9
46928,1,1,4,9
46929,0,0,4,9
46930,1,0,4,9
46931,1,0,4,9
46932,1,0,4,9
46933,0,1,4,9
46934,0,0,4,9
46935,1,0,4,9
46936,1,0,4,9
46937,1,0,4,9
46938,0,1,4,9
46939,0,0,4,9
46940,0,1,4,9
46941,0,0,4,9
46942,1,0,4,9
46943,1,0,4,9
46944,0,1,4,9
46945,1,1,4,9
46946,0,0,4,9
46947,0,1,4,9
46948,0,0,4,9
46949,0,1,4,9
46950,0,0,4,9
46951,0,1,4,9
46952,1,1,4,9
46953,1,1,4,9
46954,1,1,4,9
46955,1,1,4,9
46956,1,1,4,9
46957,0,0,4,9
46958,0,1,4,9
46959,0,0,4,9
46960,0,1,4,9
46961,0,0,4,9
46962,0,1,4,9
46963,0,0,4,9
46964,1,0,4,9
46965,0,1,4,9
46966,0,0,4,9
46967,0,1,4,9
46968,1,1,4,9
46969,0,0,4,9
46970,0,1,4,9
46971,0,0,4,9
46972,0,1,4,9
46973,1,1,4,9
46974,0,0,4,9
46975,1,0,4,9
46976,0,1,4,9
46977,0,0,4,9
46978,0,1,4,9
46979,0,0,4,9
46980,1,0,4,9
46981,1,0,4,9
46982,1,0,4,9
46983,0,1,4,9
46984,0,0,4,9
46985,1,0,4,9
46986,1,0,4,9
46987,0,1,4,9
46988,1,1,4,9
46989,0,0,4,9
46990,1,0,4,9
46991,0,1,4,9
46992,0,0,4,9
46993,0,1,4,9
46994,0,0,4,9
46995,0,1,4,9
46996,0,0,4,9
46997,0,1,4,9
46998,1,1,4,9
46999,1,1,4,9
47000,0,0,4,9
47001,0,1,4,9
47002,0,0,4,9
47003,0,1,4,9
47004,0,0,4,9
47005,0,1,4,9
47006,0,0,4,9
47007,0,1,4,9
47008,0,0,4,9
47009,0,1,4,9
47010,0,0,4,9
47011,0,1,4,9
47012,0,0,4,9
47013,0,1,4,9
47014,0,1,4,9
47015,1,1,4,9
47016,0,0,4,9
47017,1,0,4,9
47018,1,0,4,9
47019,0,1,4,9
47020,1,1,4,9
47021,1,1,4,9
47022,0,0,4,9
47023,0,1,4,9
47024,0,0,4,9
47025,0,1,4,9
47026,0,0,4,9
47027,0,1,4,9
47028,0,0,4,9
47029,1,0,4,9
47030,1,0,4,9
47031,1,0,4,9
47032,1,0,4,9
47033,0,1,4,9
47034,1,1,4,9
47035,1,1,4,9
47036,1,1,4,9
47037,0,0,4,9
47038,0,1,4,9
47039,1,1,4,9
47040,1,1,4,9
47041,1,1,4,9
47042,1,1,4,9
47043,1,1,4,9
47044,0,0,4,9
47045,0,1,4,9
47046,0,0,4,9
47047,1,0,4,9
47048,1,0,4,9
47049,1,0,4,9
47050,1,0,4,9
47051,1,0,4,9
47052,0,1,4,9
47053,1,1,4,9
47054,1,1,4,9
47055,1,1,4,9
47056,1,1,4,9
47057,0,0,4,9
47058,1,0,4,9
47059,1,0,4,9
47060,0,1,4,9
47061,1,1,4,9
47062,1,1,4,9
47063,1,1,4,9
47064,0,0,4,9
47065,1,0,4,9
47066,0,1,4,9
47067,1,1,4,9
47068,1,1,4,9
47069,0,0,4,9
47070,0,1,4,9
47071,1,1,4,9
47072,1,1,4,9
47073,1,1,4,9
47074,0,0,4,9
47075,1,0,4,9
47076,0,1,4,9
47077,1,1,4,9
47078,1,1,4,9
47079,0,0,4,9
47080,1,0,4,9
47081,1,0,4,9
47082,0,1,4,9
47083,0,0,4,9
47084,0,1,4,9
47085,0,0,4,9
47086,0,1,4,9
47087,1,1,4,9
47088,0,0,4,9
47089,0,1,4,9
47090,0,0,4,9
47091,0,1,4,9
47092,0,0,4,9
47093,1,0,4,9
47094,1,0,4,9
47095,0,1,4,9
47096,0,0,4,9
47097,0,1,4,9
47098,1,1,4,9
47099,1,1,4,9
47100,0,0,4,9
47101,0,1,4,9
47102,0,0,4,9
47103,1,0,4,9
47104,0,1,4,9
47105,0,0,4,9
47106,1,0,4,9
47107,0,1,4,9
47108,0,0,4,9
47109,0,1,4,9
47110,0,0,4,9
47111,0,1,4,9
47112,0,0,4,9
47113,1,0,4,9
47114,0,1,4,9
47115,1,1,4,9
47116,0,0,4,9
47117,1,0,4,9
47118,1,0,4,9
47119,0,1,4,9
47120,0,0,4,9
47121,1,0,4,9
47122,1,0,4,9
47123,1,0,4,9
47124,0,1,4,9
47125,1,1,4,9
47126,0,0,4,9
47127,0,1,4,9
47128,0,0,4,9
47129,0,1,4,9
47130,0,0,4,9
47131,1,0,4,9
47132,0,1,4,9
47133,0,0,4,9
47134,0,1,4,9
47135,1,1,4,9
47136,1,1,4,9
47137,0,0,4,9
47138,1,0,4,9
47139,0,1,4,9
47140,0,0,4,9
47141,1,0,4,9
47142,1,0,4,9
47143,1,0,4,9
47144,1,0,4,9
47145,1,0,4,9
47146,0,1,4,9
47147,1,1,4,9
47148,1,1,4,9
47149,0,0,4,9
47150,0,1,4,9
47151,0,0,4,9
47152,0,1,4,9
47153,0,0,4,9
47154,0,1,4,9
47155,1,1,4,9
47156,1,1,4,9
47157,0,0,4,9
47158,0,1,4,9
47159,0,0,4,9
47160,1,0,4,9
47161,0,1,4,9
47162,1,1,4,9
47163,0,0,4,9
47164,0,1,4,9
47165,0,0,4,9
47166,1,0,4,9
47167,1,0,4,9
47168,0,1,4,9
47169,0,0,4,9
47170,1,0,4,9
47171,1,0,4,9
47172,0,1,4,9
47173,0,0,4,9
47174,0,1,4,9
47175,1,1,4,9
47176,0,0,4,9
47177,0,1,4,9
47178,0,0,4,9
47179,1,0,4,9
47180,1,0,4,9
47181,0,1,4,9
47182,0,0,4,9
47183,0,1,4,9
47184,1,1,4,9
47185,0,0,4,9
47186,0,1,4,9
47187,0,0,4,9
47188,1,0,4,9
47189,0,1,4,9
47190,0,0,4,9
47191,0,1,4,9
47192,0,0,4,9
47193,0,1,4,9
47194,0,0,4,9
47195,1,0,4,9
47196,0,1,4,9
47197,1,1,4,9
47198,1,1,4,9
47199,1,1,4,9
47200,0,0,4,9
47201,0,1,4,9
47202,0,0,4,9
47203,0,1,4,9
47204,0,0,4,9
47205,0,1,4,9
47206,1,1,4,9
47207,1,1,4,9
47208,0,0,4,9
47209,1,0,4,9
47210,1,0,4,9
47211,0,1,4,9
47212,0,0,4,9
47213,0,1,4,9
47214,0,1,4,9
47215,0,0,4,9
47216,1,0,4,9
47217,0,1,4,9
47218,0,0,4,9
47219,1,0,4,9
47220,0,1,4,9
47221,0,0,4,9
47222,0,1,4,9
47223,0,0,4,9
47224,0,1,4,9
47225,1,1,4,9
47226,0,0,4,9
47227,0,1,4,9
47228,1,1,4,9
47229,0,0,4,9
47230,0,1,4,9
47231,1,1,4,9
47232,0,0,4,9
47233,0,1,4,9
47234,1,1,4,9
47235,1,1,4,9
47236,0,0,4,9
47237,0,1,4,9
47238,0,0,4,9
47239,0,1,4,9
47240,0,0,4,9
47241,1,0,4,9
47242,0,1,4,9
47243,0,0,4,9
47244,1,0,4,9
47245,0,1,4,9
47246,0,0,4,9
47247,0,1,4,9
47248,0,0,4,9
47249,1,0,4,9
47250,0,1,4,9
47251,1,1,4,9
47252,0,0,4,9
47253,1,0,4,9
47254,1,0,4,9
47255,0,1,4,9
47256,0,0,4,9
47257,1,0,4,9
47258,0,1,4,9
47259,1,1,4,9
47260,0,0,4,9
47261,1,0,4,9
47262,1,0,4,9
47263,1,0,4,9
47264,0,1,4,9
47265,1,1,4,9
47266,1,1,4,9
47267,0,0,4,9
47268,0,1,4,9
47269,0,0,4,9
47270,0,1,4,9
47271,0,0,4,9
47272,1,0,4,9
47273,0,1,4,9
47274,1,1,4,9
47275,0,0,4,9
47276,0,1,4,9
47277,1,1,4,9
47278,1,1,4,9
47279,0,0,4,9
47280,0,1,4,9
47281,0,0,4,9
47282,0,1,4,9
47283,1,1,4,9
47284,1,1,4,9
47285,1,1,4,9
47286,0,0,4,9
47287,0,1,4,9
47288,0,0,4,9
47289,1,0,4,9
47290,1,0,4,9
47291,0,1,4,9
47292,0,0,4,9
47293,1,0,4,9
47294,0,1,4,9
47295,0,0,4,9
47296,1,0,4,9
47297,1,0,4,9
47298,0,1,4,9
47299,1,1,4,9
47300,1,1,4,9
47301,0,0,4,9
47302,1,0,4,9
47303,1,0,4,9
47304,0,1,4,9
47305,0,0,4,9
47306,0,1,4,9
47307,0,0,4,9
47308,0,1,4,9
47309,1,1,4,9
47310,1,1,4,9
47311,1,1,4,9
47312,0,0,4,9
47313,1,0,4,9
47314,0,1,4,9
47315,0,0,4,9
47316,0,1,4,9
47317,1,1,4,9
47318,1,1,4,9
47319,1,1,4,9
47320,0,0,4,9
47321,0,1,4,9
47322,1,1,4,9
47323,0,0,4,9
47324,0,1,4,9
47325,1,1,4,9
47326,0,0,4,9
47327,1,0,4,9
47328,0,1,4,9
47329,0,0,4,9
47330,1,0,4,9
47331,0,1,4,9
47332,1,1,4,9
47333,0,0,4,9
47334,0,1,4,9
47335,0,0,4,9
47336,0,1,4,9
47337,0,0,4,9
47338,0,1,4,9
47339,1,1,4,9
47340,0,0,4,9
47341,1,0,4,9
47342,1,0,4,9
47343,1,0,4,9
47344,0,1,4,9
47345,0,0,4,9
47346,1,0,4,9
47347,0,1,4,9
47348,0,0,4,9
47349,1,0,4,9
47350,0,1,4,9
47351,1,1,4,9
47352,0,0,4,9
47353,0,1,4,9
47354,0,0,4,9
47355,1,0,4,9
47356,0,1,4,9
47357,1,1,4,9
47358,1,1,4,9
47359,0,0,4,9
47360,0,1,4,9
47361,1,1,4,9
47362,0,0,4,9
47363,1,0,4,9
47364,0,1,4,9
47365,0,0,4,9
47366,0,1,4,9
47367,1,1,4,9
47368,0,0,4,9
47369,1,0,4,9
47370,0,1,4,9
47371,0,0,4,9
47372,1,0,4,9
47373,0,1,4,9
47374,0,0,4,9
47375,1,0,4,9
47376,1,0,4,9
47377,0,1,4,9
47378,1,1,4,9
47379,0,0,4,9
47380,0,1,4,9
47381,0,0,4,9
47382,0,1,4,9
47383,0,0,4,9
47384,1,0,4,9
47385,1,0,4,9
47386,0,1,4,9
47387,0,0,4,9
47388,0,1,4,9
47389,0,0,4,9
47390,0,1,4,9
47391,1,1,4,9
47392,0,0,4,9
47393,1,0,4,9
47394,1,0,4,9
47395,1,0,4,9
47396,0,1,4,9
47397,0,0,4,9
47398,0,1,4,9
47399,1,1,4,9
47400,1,1,4,9
47401,1,1,4,9
47402,1,1,4,9
47403,0,0,4,9
47404,0,1,4,9
47405,1,1,4,9
47406,0,0,4,9
47407,0,1,4,9
47408,0,0,4,9
47409,0,1,4,9
47410,0,0,4,9
47411,0,1,4,9
47412,1,1,4,9
47413,0,0,4,9
47414,0,1,4,9
47415,0,0,4,9
47416,0,1,4,9
47417,1,1,4,9
47418,1,1,4,9
47419,1,1,4,9
47420,1,1,4,9
47421,1,1,4,9
47422,1,1,4,9
47423,0,0,4,9
47424,1,0,4,9
47425,0,1,4,9
47426,0,0,4,9
47427,0,1,4,9
47428,0,0,4,9
47429,0,1,4,9
47430,0,0,4,9
47431,1,0,4,9
47432,0,1,4,9
47433,1,1,4,9
47434,0,0,4,9
47435,0,1,4,9
47436,0,0,4,9
47437,0,1,4,9
47438,0,0,4,9
47439,1,0,4,9
47440,0,1,4,9
47441,1,1,4,9
47442,0,0,4,9
47443,0,1,4,9
47444,0,0,4,9
47445,0,1,4,9
47446,0,0,4,9
47447,0,1,4,9
47448,0,0,4,9
47449,0,1,4,9
47450,0,0,4,9
47451,1,0,4,9
47452,0,1,4,9
47453,0,0,4,9
47454,0,1,4,9
47455,0,0,4,9
47456,0,1,4,9
47457,0,0,4,9
47458,0,1,4,9
47459,0,0,4,9
47460,1,0,4,9
47461,1,0,4,9
47462,1,0,4,9
47463,0,1,4,9
47464,1,1,4,9
47465,1,1,4,9
47466,1,1,4,9
47467,0,0,4,9
47468,1,0,4,9
47469,1,0,4,9
47470,1,0,4,9
47471,1,0,4,9
47472,1,0,4,9
47473,0,1,4,9
47474,1,1,4,9
47475,0,0,4,9
47476,1,0,4,9
47477,0,1,4,9
47478,0,0,4,9
47479,0,1,4,9
47480,1,1,4,9
47481,1,1,4,9
47482,0,0,4,9
47483,0,1,4,9
47484,0,0,4,9
47485,1,0,4,9
47486,1,0,4,9
47487,0,1,4,9
47488,1,1,4,9
47489,0,0,4,9
47490,0,1,4,9
47491,0,0,4,9
47492,1,0,4,9
47493,1,0,4,9
47494,1,0,4,9
47495,0,1,4,9
47496,0,0,4,9
47497,0,1,4,9
47498,0,0,4,9
47499,0,1,4,9
47500,0,0,4,9
47501,0,1,4,9
47502,0,0,4,9
47503,1,0,4,9
47504,0,1,4,9
47505,0,0,4,9
47506,0,1,4,9
47507,1,1,4,9
47508,0,0,4,9
47509,1,0,4,9
47510,0,1,4,9
47511,0,0,4,9
47512,0,1,4,9
47513,1,1,4,9
47514,0,0,4,9
47515,1,0,4,9
47516,0,1,4,9
47517,1,1,4,9
47518,1,1,4,9
47519,0,0,4,9
47520,0,1,4,9
47521,1,1,4,9
47522,0,0,4,9
47523,0,1,4,9
47524,0,0,4,9
47525,1,0,4,9
47526,0,1,4,9
47527,1,1,4,9
47528,0,0,4,9
47529,0,1,4,9
47530,0,0,4,9
47531,1,0,4,9
47532,1,0,4,9
47533,1,0,4,9
47534,0,1,4,9
47535,0,0,4,9
47536,0,1,4,9
47537,0,0,4,9
47538,0,1,4,9
47539,0,0,4,9
47540,1,0,4,9
47541,1,0,4,9
47542,1,0,4,9
47543,1,0,4,9
47544,1,0,4,9
47545,1,0,4,9
47546,0,1,4,9
47547,0,0,4,9
47548,0,1,4,9
47549,0,0,4,9
47550,0,1,4,9
47551,0,0,4,9
47552,0,1,4,9
47553,1,1,4,9
47554,1,1,4,9
47555,0,0,4,9
47556,0,1,4,9
47557,1,1,4,9
47558,1,1,4,9
47559,1,1,4,9
47560,0,0,4,9
47561,0,1,4,9
47562,0,0,4,9
47563,1,0,4,9
47564,1,0,4,9
47565,0,1,4,9
47566,0,0,4,9
47567,0,1,4,9
47568,0,0,4,9
47569,1,0,4,9
47570,1,0,4,9
47571,1,0,4,9
47572,0,1,4,9
47573,0,0,4,9
47574,0,1,4,9
47575,0,0,4,9
47576,1,0,4,9
47577,0,1,4,9
47578,0,0,4,9
47579,0,1,4,9
47580,0,0,4,9
47581,0,1,4,9
47582,1,1,4,9
47583,1,1,4,9
47584,1,1,4,9
47585,1,1,4,9
47586,1,1,4,9
47587,1,1,4,9
47588,1,1,4,9
47589,1,1,4,9
47590,1,1,4,9
47591,1,1,4,9
47592,1,1,4,9
47593,1,1,4,9
47594,1,1,4,9
47595,1,1,4,9
47596,1,1,4,9
47597,0,0,4,9
47598,1,0,4,9
47599,1,0,4,9
47600,1,0,4,9
47601,1,0,4,9
47602,1,0,4,9
47603,1,0,4,9
47604,1,0,4,9
47605,0,1,4,9
47606,0,0,4,9
47607,0,1,4,9
47608,1,1,4,9
47609,1,1,4,9
47610,1,1,4,9
47611,1,1,4,9
47612,0,0,4,9
47613,0,1,4,9
47614,0,0,4,9
47615,1,0,4,9
47616,1,0,4,9
47617,0,1,4,9
47618,1,1,4,9
47619,1,1,4,9
47620,1,1,4,9
47621,0,0,4,9
47622,1,0,4,9
47623,1,0,4,9
47624,1,0,4,9
47625,1,0,4,9
47626,0,1,4,9
47627,0,0,4,9
47628,1,0,4,9
47629,0,1,4,9
47630,1,1,4,9
47631,1,1,4,9
47632,0,0,4,9
47633,1,0,4,9
47634,1,0,4,9
47635,1,0,4,9
47636,1,0,4,9
47637,1,0,4,9
47638,1,0,4,9
47639,1,0,4,9
47640,1,0,4,9
47641,0,1,4,9
47642,1,1,4,9
47643,0,0,4,9
47644,0,1,4,9
47645,1,1,4,9
47646,1,1,4,9
47647,0,0,4,9
47648,0,1,4,9
47649,1,1,4,9
47650,0,0,4,9
47651,0,1,4,9
47652,1,1,4,9
47653,0,0,4,9
47654,1,0,4,9
47655,1,0,4,9
47656,1,0,4,9
47657,0,1,4,9
47658,0,0,4,9
47659,1,0,4,9
47660,1,0,4,9
47661,0,1,4,9
47662,1,1,4,9
47663,0,0,4,9
47664,0,1,4,9
47665,0,0,4,9
47666,0,1,4,9
47667,0,0,4,9
47668,1,0,4,9
47669,1,0,4,9
47670,1,0,4,9
47671,1,0,4,9
47672,0,1,4,9
47673,0,0,4,9
47674,0,1,4,9
47675,1,1,4,9
47676,0,0,4,9
47677,0,1,4,9
47678,1,1,4,9
47679,1,1,4,9
47680,0,0,4,9
47681,0,1,4,9
47682,0,0,4,9
47683,0,1,4,9
47684,0,0,4,9
47685,1,0,4,9
47686,0,1,4,9
47687,0,0,4,9
47688,0,1,4,9
47689,0,0,4,9
47690,1,0,4,9
47691,0,1,4,9
47692,1,1,4,9
47693,0,0,4,9
47694,0,1,4,9
47695,0,0,4,9
47696,0,1,4,9
47697,0,0,4,9
47698,1,0,4,9
47699,1,0,4,9
47700,0,1,4,9
47701,0,0,4,9
47702,1,0,4,9
47703,0,1,4,9
47704,0,0,4,9
47705,0,1,4,9
47706,0,0,4,9
47707,1,0,4,9
47708,1,0,4,9
47709,0,1,4,9
47710,1,1,4,9
47711,1,1,4,9
47712,1,1,4,9
47713,1,1,4,9
47714,1,1,4,9
47715,1,1,4,9
47716,0,0,4,9
47717,1,0,4,9
47718,0,1,4,9
47719,0,0,4,9
47720,0,1,4,9
47721,0,0,4,9
47722,0,1,4,9
47723,0,0,4,9
47724,1,0,4,9
47725,1,0,4,9
47726,1,0,4,9
47727,0,1,4,9
47728,1,1,4,9
47729,1,1,4,9
47730,0,0,4,9
47731,1,0,4,9
47732,1,0,4,9
47733,1,0,4,9
47734,0,1,4,9
