"person","sequence_id","coin","start","sequence"
"pierreG","1","1CHF","h","thhthtththhhtthhhththhhhhxtthxhttttthhhtxthxxhhtxhthththhttxtttthtthhthhhhthhhttxhhtthhttxhtthxhxxttttththtthhht"
"pierreG","2","1CHF","t","hhththhhtthththhxthhthhhhhxhtthhthththhhtthhhxthhhttxhtthhhhhxhtxhhttxxtththhtttttxttthxtthtthhhtxthhhxxhhhthhtth"
"pierreG","3","1CHF","h","htxtxttxtthtthtxhxhtthhhhtxhhtxhththhhhthhttthhttxxxttthxtthttxtthxhthtxtxhhtxtthhhtttthhttxtxhtthtxhtxttxttxthhttthhtthht"
"pierreG","4","1CHF","t","hxththhtthxththtxhthhxtthttttthtthttththhtxtttthhhhhhtttttththtthtthxhtthhtxxtthhhhhttttththxttthhtxhtthxxhxhthtxxt"
"pierreG","5","1CHF","h","hhhhhthttthttthtthhhthxtxttttxhhtthxhhttxthhhtthhhtthhhtthhhhxhhhxxhtthhhttxxhhthxtxththxtxthhtxthhhhththhhhhhhthhh"
"pierreG","6","1CHF","t","hxtttthxhhhtxhthththhthhthhthhhhthhttthhhhthxhhthhhhthtthththtthtthhhxtttthhxtxthhhhxxhhhthhhththhxxhxxtththtthhh"
"pierreG","7","1CHF","h","hxhtttxtthththththhththtthxtttttthtxxtttxhthhhthhhxhxhhthtthhhhhtthtthtxtxhhhtthhhhthttthhhhhhttthhttthtxthttht"
"pierreG","8","1CHF","t","hthtthxhttththhttthhtttttthttxhhtththttxhthttthhththtthththtttxthhtthhttxhxttthhhhhhhhthtthtxhhhhhxtthhttthxh"
"pierreG","9","1CHF","h","tthhtxththhhxhhxhhtxhtthhhthhhhhthththhttxhhthhxhthththtttthhthhhtxhthtthtthhhxhhhtthhthththxxthhhhththhttxxthth"
"pierreG","10","1CHF","t","tthhhtthhhhtthhthhhhthhthhthhthhhtxxhhhtththxhtthhhxhtthtththhthhttththhhhhhxthhthttthththttthtthtththhxth"
"pierreG","11","1CHF","h","htthtthhttxtthhthhthtttthttthhtthxhxtthththhhththttxhthtxhhtthhtthhtxtthtxhththhttthhtthhthxtxthttxxxhthhtxhhhtxhh"
"pierreG","12","1CHF","t","hxttthhhththxthxhxxhhthtxhthxhthtthttthhthxhtthhhxxtxxhhhttthxthtthxhtxtxttththttthtthhxtthhhtttthtttthtthhththttthhh"
"pierreG","13","1CHF","h","hhhhxthxhxhhththhxtthtthhhthhtthtthhxhhttxhthttttxhtththttttxtthhthhthtttttttxtthhhhhhhttthxthxthhhthhhhthhxhtht"
"pierreG","14","1CHF","t","hhhthhthtthhthththhttththhhhhtxhhhhtthhhhhxtttthtthhhtthtttttxttthhxtthtxhxtthhhthtthhtthttttxttthhxhttthhhh"
"pierreG","15","1CHF","h","hhhhxhhhttxxhhttttthtttththttthxtthhxthththhxthhxxtthhttxhttxtthththtthxhtttththhthhtthtthxththhhttxthhhthhhhhthh"
"pierreG","16","5CZK","t","hhhhhthhthhhhttthhhthhtttthhhthhhtttttxhthhhthhhhtththhthhhhtthxtttxtxtthhhhthhtttxthhthxhhhhhthhhhhhhttht"
"pierreG","17","5CZK","h","thhtxhhttxhhhhthhhxtthhtttthtthtxhhhhthhhthhhthththhthtttthtthtxtttththhhhtthttthxtththtttthhthtttxthhhhhht"
"pierreG","18","5CZK","t","httthhhhxhhhttttxttthtttthhhxxhhthhxhhtxhhhhtxththxthhttthhhhthtthhttttththtttthhhttthttthhtttttttxtttthhxhhxtt"
"pierreG","19","5CZK","h","httxttxhtttthhhxhtthtttttttxhhttthtthhhhtthxttttttxttxhhhhhhthhhxththhttthhhhhththhttthhtthhthxtxtttxhthxhhhhhht"
"pierreG","20","5CZK","t","hhthhhttththhthttthxthhtthhhtttthttxtthhxhhhtttttttthhhthxhttthhththtthhtxthtttthtthhthtththttxhthhhtthhht"
"pierreG","21","5CZK","h","thtttthttthxtthhthttttthxtttthtxthththhtthhhhttxxthhxhttthtxhthhhhtthhxththhxtttthtttthhtthhhhtthhttttththhth"
"pierreG","22","5CZK","t","hththhthttthxtttthhhhtxhhttththttttthhxhxthhhhhhthxthhthhttthttxhhtthtththttttthhththtxhhhthhthththtxhhhhttt"
"pierreG","23","5CZK","h","ttthtthhtthththhhtthtxthtthhhhttthtththttxththhxthttxhhhthhthhttxthhthtxhtttthhxhhhthxthhthtttxhthhhhhthhxthht"
"pierreG","24","5CZK","t","txhhttthhhhhhhtttthththhthtthhtxhhhhthhhthtthththhtxhtthxttxhthtthxhhtttxtxtthtttttththhthxththhtxhhthhhtxtxxhtht"
"pierreG","25","5CZK","h","hxhthhhhttthttthttxtxhhxtthtttttthhhttttthhhhhhthtttttxthhhhthhtththttththhttttxhxhhhtthttttththhththtththt"
"pierreG","26","5CZK","t","xhtthhhttttxhtththxhhhhhhhhxthxtthttxxhxththhtthhthxthhxhhthhtthhhtthttthhhxttthhhhhhhtxttthhhtthxhhtthhththhhthh"
"pierreG","27","5CZK","h","htthhtthxththtththhhxhhhthhhtththhtthththtthhhhhhhhhthhhtthhhhththxthxxhtthhtttxhtxhhttxttttthhtttxhhtttthhht"
"pierreG","28","5CZK","t","hhthhhttthhhhxhhhhttthhhhxhththhxhthxhththhtxthtxtttthhtttthtxthhththxxthhhtththttthhhhththtththhthhxththhthth"
"pierreG","29","5CZK","h","hthxtthtthtthhhhhttthtthtxhhtthhthhttttthhthxtththttthtttttthhthtthtttxxhxhhttttthtxxhttttttthxthhhxhhhtthhthxh"
"pierreG","30","5CZK","t","hhhththtthththhththhxhhhhhhxhthtthttttttthhttxhthhxthhhhhxhtthtxhtththxththththhtthxththhththhhtthhtthxthhtht"
"pierreG","31","1CNY","h","htttthtthtthttthhhhhhhhthtthhxhhhhhhhxxttxtthhthtthhthtthxhhthxtthhhttthhththhttxhthtthhhthtxthhhhttttththxtt"
"pierreG","32","1CNY","t","hhthhhtthhxhtthhhtxttxhhtttttthxhhthtththtthxhthtxxttxhthxtthththhthhhtttxhxtttthtthhthtththhtthhhttthttxttthxhth"
"pierreG","33","1CNY","h","httththhhhtxxxhhhhhxhthhthttthtthhthhhtthhttxtttxxtththttttththtthhhhtttxhhtxhththhttthtttxhhththhhhtthtthhttt"
"pierreG","34","1CNY","t","ththtthtthhxttxtttxthttthxthtthttthttxhxtthttxhhhththtxtxthxxthttththhtthhttxhthtxthxhhhxththtxthtthhxttttxthhthhhhhhh"
"pierreG","35","1CNY","h","thhhhxhhhhtthhthxxhthhthhthhxtxthththhtxtxhththhthtttxthththhtxxtxthhtthhtthhththththttxtttththtthttththhttthhhh"
"pierreG","36","1CNY","t","hhhxtxhhhhhtthtxhhthtthhhttxxthhxhtthhtthtthxththhtxttththhxtttxttxhxttttxhhttthhthhhhtthththhthhhhhthhthtxhhhxthtt"
"pierreG","37","1CNY","h","hhtttththhthtthtthtttxhtthhxhthtththhhxhhhhthttxxhhhhxthhhhhhhthhthhhhhtttthththtttttthhhhthhtththtthtttth"
"pierreG","38","1CNY","t","tttttxhtxthhttththhttthtttttthttthxhxtthhttthhxthxtxhthttttttththhttttthtthtthttthttxtthhhtttthhtxththhthhhht"
"pierreG","39","1CNY","h","thttthththhhtththhtthhhhtthhthhhhtttttthttttthhttththhthhhhtxhhhhhxhtthtthtxthhhhhttxhthtttthhtthhtttxhth"
"pierreG","40","1CNY","t","hththththttxhhhhhhhtthhtxhttthxhttttttxtthxttttthhxhhthhhththhhhttxttthhtthhhttttthhhxhthhthhttxhthhthhhthhht"
"pierreG","41","1CNY","h","txhhththhhtththhxhthhhxthhhhtttxtttthtthhthhtxhhhhxththhtthhhthttxththhhxttththhhthhxhthhhxthtxtthhtthttthhttxhh"
"pierreG","42","1CNY","t","hxthtttttthhtthtxhhhhthhhthttthtthhthxttthttthxtttttxhththtttttthhtthhtxthtxthththhthththtttthtththxththhtht"
"pierreG","43","1CNY","h","hthhhhhhtthtthhhhxtthhthhthhhhtttthtxhtxthhhhhhthhhhtttthtttxttttthxtthhttthhtthhhththhtxthhhthhhhxhttthhht"
"pierreG","44","1CNY","t","ththtthhhtttxhhtththttttthhhhhhhththhhhhttthhhhxhhthtththhxhtthhxthhhtththhxhhhtthtthttththttthxhtttthhhhh"
"pierreG","45","1CNY","h","hhhthxhxhthhhhthhhthttthhxhththhhhhhxhhhhhhhthtththhhtthhhthhhxhthththhthhhhthhthhhthtthtththhtthththhtht"
"pierreG","46","100JPY","t","tthtxthhhthhhhhthtthtthtthtxhhthxhxtttthxtthhtththhhthhhtthhtttththhhxtthhttthhhttthhhhhttthhhtxhhxthhtthhht"
"pierreG","47","100JPY","h","ttththtttththtthtthhhxthhhtthxxthhththhttxtttthtthththtthhtttthhthxhhhhtththhhttxhhthtthttththhhhhthhhhtth"
"pierreG","48","100JPY","t","ttttxthhthhthhxhhhtxththttthxthhhhhtthhhtxhxhhthhhhhtttthhhhhhtthtthhhththhththtxttthththtththhhhhxttthttxhhh"
"pierreG","49","100JPY","h","hxttttthtthtthhxtthtttttthtthhhtttthhtthhthtxxhhththhhhhththttthxthxtxtthhtxthhhththhthtttththxhtthtttxtttthth"
"pierreG","50","100JPY","t","htttxthtthhhthtthtththhhhhtttttththtththththhhhtxhtthhxthtxhhhtxhthhxxthtthhhttthhthttxhxhtthhtthhhhhhhttttth"
"pierreG","51","100JPY","h","thhhtthxthhtthtxxhthhttthttttthhthhthhttthhtthttttthttthttttthhhhtthttthhthtthhhhhthhxhhhhtthhhhhhthttth"
"pierreG","52","100JPY","t","thhthhhthttttthhtttxthhhthtxhththtxtttthhttttxtxhhthhththththhtttthhhthhthhththhtxthhhththxtthhhhhtxhhxttttth"
"pierreG","53","100JPY","h","ttththtthttthththhtxhhhttxttthhtthxththtthtthhttththhhhtthhhthtthhhttttttxhhhthhhhhtthtthtthxhtthxtttthhtt"
"pierreG","54","100JPY","t","thhhhhhtthtththxhhtttthhhthxthhhhhhtthhhtxttthhhhthhhhthhhhtthttxthtthttththhttttttthhhhhhhthhhtthhttttt"
"pierreG","55","100JPY","h","hthhthhtthhthxhhhttthxtxhttthhhttthtthttththhtththtxtttthttthtthhhhhhhttthxhttthxtxhttttththtthhthxtxttththht"
"pierreG","56","100JPY","t","tthhhhththtxtthhxhtttttttttthtthhthhhhhthhxtxxhthhthtthhthhtthhtththtthttxhhhhththhhthhhthhhxhhtthhhttthhth"
"pierreG","57","100JPY","h","hthhtthhhhhhhhxxthtthhhthhhhtttxhhtthththhxtthhhttxhhhhthxtthxhhththhtthhtttttthhtththttttthhxhhhhthhxhtttxthxh"
"pierreG","58","100JPY","t","hhthhhthxthhtthtxthththxhhhthhtxthhthhhhttthhhhttxthxttthxtxthhttttthhtxhhhxhthhtttxthhhhthththtthhhhhhhtthhhtt"
"pierreG","59","100JPY","h","htthhhthtxthhxhhhthhhhxhhthtthththttttttthttthxtthtttthtthhhhthhtxhttthhhtttthhthtthxttthhthxtttthhxthhtthtt"
"pierreG","60","100JPY","t","hhthtthhtxthhhthhttththhxthththtxhhttxhthththhthhhthhhhttthtttththtxhhtthtttthhtthhthtttttthhxhthtththttht"
"pierreG","61","5JPY","h","tththhhhhhtttttthxttttththhhhttththtththtthtttttxhtttthhxtthhhttxthhhtthhhthhtthhhthtthhhthtthhhtxhhhthhh"
"pierreG","62","5JPY","t","tthhhhththththttthhtththtthhthhtxhtththhhhhxhthtthhhttthtxhhthhhhxtthhtthhthtththhhthhxtthhhhhhhhtthhttth"
"pierreG","63","5JPY","h","thtthtxhhhthththththhhthtttttthxhtttthtthhhhthhhhththhhthhhxhhhhhhhthhtttthhttthhhhxhttttththhhththhhhht"
"pierreG","64","5JPY","t","hhxththhthhhthtthtthxthtxhhhhhhhhththttthxthhxhhhthtthtthhttthhhthhhhthhththhhxthhtttxhtttthhhthtththhhttht"
"pierreG","65","5JPY","h","hhttthttthhttththtxthtttttthtthtthxtxthhhthhtthhtxttthhtthtttthhtthhhthttttthhthtthhthtttttxtthttttttthtxh"
"pierreG","66","5JPY","t","txthhhtthhhhthxtthhtttthhthhthttthhhhhtthhtththtttthhtthtttthxtthttththhhhhhhhththtthhthhthhhhhtthhthhh"
"pierreG","67","5JPY","h","tttttttthhttxhthhththtttthhtththhtttthhtxhhxhhhthhthxhtthttttthhhhttthxthhthhhtttththhththhththtthtttttht"
"pierreG","68","5JPY","t","thhthtthhhhtthhtxthtthhthhthhhhtthhthhhhtthhhttthtthhttttthxxthhttttttxhthtthhhhttttthtthhtthhthtthhhthh"
"pierreG","69","5JPY","h","hthhtxhhthtttxthttthhhtththhtthhthxthhhthhhtttthttttthttthhhhhthhhhhhhhhttthhhtthhhtthhthhhhhhhhthtthhh"
"pierreG","70","5JPY","t","hhhthhhxhthththhhthththttttttththhhtthtthththhhhhtthxhhtxhtthttthxthxthththhxhtxhhttththhhhthththhtthhthxhht"
"pierreG","71","5JPY","h","ththhtthxhhxhhtthtthhthhtthhhhhtthhthhttththhhthhhhhttttthttthhthththhthhttxhttxttthhtttthhhtthhthtththh"
"pierreG","72","5JPY","t","hthttttxthttthhtththhhhttthhthhtthtttxhhtxtthttthtttththhhthttttthhhthhttttthxhxthhthtttththtxttttttxhhxtttt"
"pierreG","73","5JPY","h","thhhttttxttttthhthhtttthxhtthtxhhtttthttttxxhhththththxththttthtththhhtttttxtthhthhhtthhxttththhttxhhttthhhtt"
"pierreG","74","5JPY","t","thhtxhhhhhxhttththththhtthttthttxhtthhthttttttthtthhxxthxhththhhthhthhthttxththtxtthhhhhtxhtththttthhhhtxthhht"
"pierreG","75","5JPY","h","hhhthtthhthhxhhhhthtthhttththhtxhththhhthtxhhhtthhhttxhhhhttthtththhththhhtttttttthtthtthhttxttxtthhtttttt"
"pierreG","76","2CHF","t","thhtttthhhtxhthhthhhthhthhhhhhttthtthtthhhhthttthththththhhtthhhhhhhththttthhhthhhxthhtttxhhhthhhhtttht"
"pierreG","77","2CHF","h","hhtthhhttthttttthhthhtxtthhhththththhhhtttthththhhttthhhtttththththhxhxtththtththhhhthhhtttthhhtthhhthh"
"pierreG","78","2CHF","t","hthhhtttttthhthttthhtthhhhhthhthxthhhhhhththhthttttthtttthhtthhtthhhhthhhthhttthhtthhhhhtthhxttththhth"
"pierreG","79","2CHF","h","hhhhtthtthttthhhhthhthtthhhththhhthhthtthtttththhtthxhthhthtxhhtthttthhttththhttttthhhtthhhthhttthtttt"
"pierreG","80","2CHF","t","hthtththttttttthhttttththxhthtttttttthhtthhtttthhthhtththhhttttththhhhthhthhtthtxttthhhhtthtttthtthhtxt"
"pierreG","81","2CHF","h","tthttttttxhhhhtttththtttttthhhhhthhththhtttthhhhhtxhthhtthhttththhthththththhtthhhhhhtththhhthttthhhht"
"pierreG","82","2CHF","t","hhthhthhhthtxhttxtthththththtthhtttthhhhhththhhtthhththttthhhththhthhxhthhxhthhhthhthhhhthhhtthhhhththtt"
"pierreG","83","2CHF","h","thtttthhhhhthtthttthhtttthhhtthtttththhhththhtththhththhhhhtthhtththttthttthhhhttthttththttthhttthht"
"pierreG","84","2CHF","t","hhhhhhhtttthttttthhhhhhtthhhhthhhtttthhhhhtthhthhhthhttthhhhhhhthtthhttthhhttttthththththtthhttththh"
"pierreG","85","2CHF","h","thhthtthhhthhhthhhhttthhhhthththtttttthxthtththhtthhtthtthththhhthhhhtthhthhththththhhhtttthtthxhhhtth"
"pierreG","86","2CHF","t","hhttttttttthththttthttttthhhhhthttttthhtttttthhtthhhhhtthtthttthhththhttththtthhhhtthhhhhhhthttththt"
"pierreG","87","2CHF","h","tthhttthhhtttthhhhhtttthhhhhhhhtthttthhhhthhhttthttththhtththhtthttthttththttxhtthhhhttttththhtthhhht"
"pierreG","88","2CHF","t","tttttthhtttthhhhxththhthththhtxhhhthhttththhththtththhhththhhhtttthhttthhtththtthtttthhthtthhhtxhtththh"
"pierreG","89","2CHF","h","hththtttththtthtththhhhtttthtthhtthhhtthttttthttthththtthttttthhtththhhhhxhttthhhhhthhhtththtthtththh"
"pierreG","90","2CHF","t","hthththtxthtttthtthhtxtthtttthttthhhhtthtthhttthhthhhhhthhhhtttthhhhtthhhxhthtxthhhhhthhthhhttththtththh"
"pierreG","91","2EUR","h","hhttthtthttthhthttttttthttththtttttttttthhthtthxtthtttttthhthtthtttthhttttxtthhttttthtthhhhththtthhhtt"
"pierreG","92","2EUR","t","hthhttttththtthtththhthhtttttththtthhhhhhhthhthttthtttttttttthhththtttthhhththhhthhhttxhhhhhhttththhh"
"pierreG","93","2EUR","h","hththhththhtthhthhthttththttttththththtthhhtthtthtthhtthhthhhhthxxhttthtthhhthttthhxhhhhhhhttthhthththt"
"pierreG","94","2EUR","t","httthhthhhthhhthhhhhhtttththttththhththxhthhhtthhhhtthhttttthhttththhtthtthhtttthhhxtthhhhxthhhtthhttth"
"pierreG","95","2EUR","h","hthhhthhthhhhttttthhththhhhthhhtthththttththhhtttttttthttthhhttththhhhhttthhhhhtthtthxhhhhthhhtthhtth"
"pierreG","96","2EUR","t","hhhtttthhthhhhhhththhthttthththtthttxhhhthhtthhttthhhthhttthhthtthttththtthtththhthhthtttthttthhttthh"
"pierreG","97","2EUR","h","hhthhhttthhhthhththtthhtttthhhxhtttttthhtxttthtththhtthhthhtththttttthhhhthhtthxttttththtthhttthththhtt"
"pierreG","98","2EUR","t","thhtththttththtthhttthtttthtthttthhtthhtththtttththtttxttttthhhtthhtthhhthhthhhhthhthhttthhththhhthhh"
"pierreG","99","2EUR","h","hhhhhttthhtththxthththhhtthttttththhttttthttthhtthxhhtthtttthttxtthhttthtthhthtttthtxhhhhttttttththttttt"
"pierreG","100","2EUR","t","thhhhhthhtthhhhthththtthhthtttthtththhhhththhhtthtthhhhtththhhthhtththhtthhthhhthththttthhxtttthhtxthh"
"amirS","1","5MAD","t","xxxthxhxtxththhhthttthxhthtthxxhhttxxxxhtxxttthtxthhtxtttththtxthttthtxhththhhthhhhhhxhtxhhhhtthxththhhhhhthhttthtxhhhxhhtht"
"amirS","2","5MAD","t","thhxxhhhxttttttthttthhttttxhthhhhthththtxhththhxtthhhtthhhxtxtthttthtththtththhhthhhtthtthhhthtxhxhxhhhxhthhhhxhh"
"amirS","3","5MAD","h","hthhtttxtxhhttthtthxtthhhhthhhxhhhthtttxhtthtxxhxhxhhhthtthhtxhhxhhthxhhtttxhtththtthttttxhtthhhtxtthhhhthhhtxxthhhtxxh"
"amirS","4","5MAD","t","xhxthhhhxththhttxhhhhhxxhttxhtxtttxthhxtxthhhtxhtxttthtththhththhhttthtttthttttxththhtxtthhttthhxhhhtthhtxttxttxhhthxxhxxhh"
"amirS","5","5MAD","t","hhhhhhthhthhhhxthxtxttthtxhhhthtthxhhhththxhtxtttxhththttxxthhhxhthhthtththhtxhthtttttthhthtxttxthhthththxxthttxhtttt"
"amirS","6","5MAD","t","hhhthtthhhhxtthttxhhtxthhthtxhtxhhtxhthtxhtxhhhhtxhthhththththxxthtxhhhhhxhtxttththhhthxththxhtttttththtxhthtthththth"
"amirS","7","5MAD","t","tthxtxthhhxxhtthxthhthhthtttthtxhtxhhhxhhxtxhhtxttxhhhhxhhththxtxhhththtxxhhhhhtxtthhxhxthhtttttttthhtxhthxxhtxhxththtttththtt"
"amirS","8","5MAD","h","xtxxhxhtttthhhtthtthtthxxhhhhthhxtthhhxxxhxthttxhhhhxxhttthhhxthxtxhhhhtxxhthhtxtxtttxhtxtthhhhtxhxhthxhxthhxtxhxtthhhthhhthhtttxth"
"amirS","9","5MAD","h","xhxthttxxthxhhxthxxhxttthhhttthhhhtthtthttttxhhhhhtthhxthxxhxxthttxxtthttthhhhhhtttxththhhhhtthhxxhhthxhthxxhttththtxhthtttt"
"amirS","10","5MAD","h","xtxthhhtxtxthxthttxhhhhtttththhtthhthhhttthtttttxxtxthxhxhhxhttttthxhtxtthhhhthxtxhtthhxhttthhhxthhhhhxhtxhthhttxhhtttthxt"
"amirS","11","2MAD","t","tthhxxxxhhhhthtxhhhthtthxthhhthhthtthhtxtthttxhthtttttxttxthhhhxtxhhxxhhthhxxtxththxtthhxttxttthththhhhxhhtthhxttxthtthxthxhh"
"amirS","12","2MAD","h","hhhxtttthhtthttxttxhxtxttxththtxhtttxhhxttthhxtxhxhthxhhhthhtxhtttttthhxtxhththhhhhtththhhthtxxhhxttxthxxxthtthhhhtxhtttxhtxht"
"amirS","13","2MAD","h","hhhthhhtththttthhhthttththtxtththxxxhhtthhhhtxtxhhhtthxtxttththhhttthtthhhtxhhttthxtthhhhhxxhttxhtttttxxhhtxhttthhht"
"amirS","14","2MAD","t","ttxhtttxhtttxhththhhhhhxxxxhthhxhtththhhthhtxxtthttxhhhtxhxththtxhttththxthhhthxhthhxxhththtthhhxthxhhtxhxttthhxhtxhthththth"
"amirS","15","2MAD","h","xhtxxhhhhttttxhhthhtxthttttthhthtththhhtxhtttxthhhtthhhtthhthhttxhhhthxtxttthtxththtxththhthtttthhthhxhhxtxtthxhxxtthh"
"amirS","16","2MAD","t","hhxthxttxtthttxxtttthttxtththhhttxxhxtxttththtthhxttxhthhxhhtxxthhhthththththxhhtthhthtxhthttxtttttthttttthxhtthtxhxhthtt"
"amirS","17","2MAD","t","hhxhhhthhhhthhththhhhxhxhhxtxhhxthhxtxthhhtxthhxtxhththhhhtttthhhtxtthxxhxhxhhhttxxhhxtxxtxtttththttxtxthtxthxhhhhhhtthxhhttthh"
"amirS","18","2MAD","h","tthhttxhttxtthttxtxhtxtthxhxtxhxthtthhthtxttththxxhtththhthhthhtthxtxhhhxxtththtttththxhtthtxxhhhhhthhhhthhthhtxxthxhtxhtxtt"
"amirS","19","2MAD","t","hxxhxtttxtthhhthhthhhhthhxtthttxthxthhxhhtxtttthttthxthtthxxxthhhxhthhtxttttxtttttxthhhxthxhtttthhhttxthtthxtxthhtxttxxxhhtxhth"
"amirS","20","2MAD","t","txhttthtxxhhhthtxxhhthxhhtxtxttxtxthxhxtxhxtttttxtttttthhhththxthhhhhtttxthhttthhxhthtttxhxxhthhhtthhtttxththhxttthhtxthttxhh"
"amirS","21","1MAD","t","htttthhhtxththxtthtttxthtxthttxhhxttttttxhththhtthtxtxtthttthttxtxhhthttttxhthtxtxhhxhhhxxthhtxttthtxxhtxtxhxhhxxthxthhtxththtt"
"amirS","22","1MAD","h","thtxhthttthhhthxhththxtxxhxhhhtttxthttttthhhtththhtththhhxhththhthhhhtthtthththtxhhhxhtthxxthxxxhhthhtxthhththhhxhtth"
"amirS","23","1MAD","t","hhththhtthxthttttthhttthxthxtthtttxttttxtthhhtthxhxhthhhhhhxthxxtttthhhtxthttthhhhxhthttthhtxththhxtxhhhhhhxhtthtxtth"
"amirS","24","1MAD","h","tthtxhtthtthhhtthhhtthtthhthxxhhthxhhhttthttthhhxtththhhhxhhxthhxthtxhhxttxhtxxhhxhhhhhhxxtthhthxhthxxttthxhthtththxxththh"
"amirS","25","1MAD","h","tthhhtttttxhhtttthxhxthhthtxtttthhthhhthhttthttttthhhtxhhthxhhxxxthhhxhthxhxhxhthxtthtttthhtthhthhxthtxxhtxhtthhttthth"
"amirS","26","1MAD","h","tttxhhxththhhxttxhxttxthhttxtxhtxhxthxhtttthhhtxthttthtthththtttttxhtttxhthxthtthtxhtxhxtxttthhtthhthhhhhtthxthtththhhhh"
"amirS","27","1MAD","t","thhthhhhxhxtxtthhhthhxhhhttxhttthhhhxtxxththththtthxtttxhhxthxtxhthhthhhtthtttthhxttttxthtxhhhhtxhhtxttthxhhthttththttt"
"amirS","28","1MAD","h","hhhtxthhxthxhtxhhhhhxhxhhhthhthxtthtttthtttthttxhhthhxhhhthhtthtttxhxxhhhxtthttxxxttthhthhxhhthhhxhtthhhxthxhhhhxhhxhthhxth"
"amirS","29","1MAD","t","hhhthhhttthtttththhtxthhhthhxhhxhhhhththxtthttthhhthtthtthhthtttttthhxttxttxhttthhtththhthtttthxthxtthtxhttttt"
"amirS","30","1MAD","h","thttttttxxhthxthhhttttthhxthtttxhxttthxhttthhhxhxthhhthxxtthhtxxhthhhxxthhtxtxhttttxhthhtxhhxhhhxttththtxthhtthhhhhthhthht"
"amirS","31","0.05NZD","h","xhhtxxtttxhtxthtthhxxttttttxhtxthhhhtttxxtthxthhtthhhthhttttxthxxxxthxhhthhthtttxthhttttxxhttththhhhthxhhthhhttthhhhtttttt"
"amirS","32","0.05NZD","h","hhhhhtxthxhhtththxhhhhhttxhhtxxthhhtttttxthhttxthttxhthtttxxhhhtthttxhhhtthxxththxhthtthxthtththhhhhxxttthhthxhxtxththttt"
"amirS","33","0.05NZD","t","hhxtthtxhhthththxhtxhxxtxhxttthhththhxhhttttxthhhtttthxxtthhtxhhttthhhthhthhhhhttttthtxtxhhhttxtttttxhhthtthhhtthhttxh"
"amirS","34","0.05NZD","t","txhhxhhttthhttththhhxhttxhhhtthtthxhhhtthhtxthhtxthttthhxthhxxtttxthtxhhhxxhttththttthxhhtxhxxxtxtxhtxththhttxxttxhtxthhxhtttht"
"amirS","35","0.05NZD","t","ttttttthtxhhthxtxhtxthhthhttttthhhxhtxhxththtthhhhhtttttthhxtthttxhhxtttxhhhxxththxtxthththtxxxthxhtttthxtththhhhhhthtth"
"amirS","36","0.05NZD","t","tttthtxhhttxthhhthtthxhxhhtxthhttxhhhhhxthxtxthhhhhttxtttthttxhhhhhthhhhthttxttttxththtttxtththhxthxxttxthhtxttththxttht"
"amirS","37","0.05NZD","h","hxxthtxhhtxxthtxttxhhhtxthtthtthhhhhthhtxttxxxhtthhhhttthtxxtthhthxxhthxhhhtthhxthtxthtttxxxtxhttthhtxtthtxxtttthxhthhtttthxtxhth"
"amirS","38","0.05NZD","t","hthhttxthhxhhhhhhhhthhxhttthtthttthhthxhhhtthtthttxxhtthhxthththttttxhttthththtthhhxtthtthxtthhhhhhhttxththttht"
"amirS","39","0.05NZD","t","xxhhthththhhhtthhtthttththtxtththhhxhththhhthxthhthtthtxthtthhththxttxtxthhxhtthhxhhthhxtththtthxtxhtttxthxthhttxxhhhh"
"amirS","40","0.05NZD","h","thtthxhthhhthxttthhhhhhhtthhttthhtttthhhtxhtthxtttthtthxhhtthttthhhthtxththhthhhttxtxtxhhtxhtxtxhhttxtxhttththhtht"
"amirS","41","5MAD","t","thtthtthhttttthtththxtthtthhhxththtthhtthtxtthtthhthtttxhxhtttthhthhxhthtthtthhthxthtthhttthhhhhtthxhhhhxtxttt"
"amirS","42","5MAD","h","ttxttthxxtxthhttthtxthhhththhhhthhhthtxxhttttxtxhhhhthhtxhthhxhhxhhhhxhxhhxhtxttthtthttxthtxxhhxthxhthhhxhxhttxtttthxtxhtthhth"
"amirS","43","5MAD","t","hhxxthtttthtxtththtttthtthtthtxhhxhthhhxhtxtthxxhxttxxtttttthttththttththtxxhttththttttttthhxttttxxtthhhhxhthttttthttxt"
"amirS","44","5MAD","t","hhhhxhxhhthhthtttxttttxttttthttthtttthththhhhhthhhxthhthhtthxttxxttththhthxthhttxhtxhhhhttttththttxhtttttthtttxtt"
"amirS","45","5MAD","t","txhhhxhthxhhthhxxhxthxttttthxththhhhtxtthxtttthhthxtttttthtthththxtxththtththhtthxtthxhtxhxhtthxtththhtttthxxththtttthtt"
"amirS","46","5MAD","t","htxxhhhhhhthtthtthttthhxxthhhxtthxthttttthhhhtthtthtxtxthttxhhthhthhthhhhthttthhtttthhhthhtthhhtthxhhhhxhhxhhxhht"
"amirS","47","5MAD","h","hthxhthtttthhhthxttthhthxthhhhhhxthhhhhtthhtthhttththhhhhtthhxththhhhhtthhhhhtxtxxthhhttxtththhtthtthhthhthtxt"
"amirS","48","5MAD","t","hhthhtxhtxhhhhhhhxhthxhttxthtttxhtthhhhhhtthththttxhhhttthxttxhxththxhthxhhhtxtxtththhhthhhtttttthtxhtthttttxhxhhhhxht"
