"person","sequence_id","coin","start","sequence"
"madlenH",62,"0.5EUR","h","hthhhxttxtttththtththhhhthttxthhtthhtttttthhhttthhthhhhxhtthxtttthththttttthtxthxhtttttxtthhhthththhtththxhhhh"
"madlenH",63,"0.5EUR","h","hhxhttxhhhthhhttthtttxhthtxtthtthtxththhhhthhhtxhtthhhhxhthhtthtthxhhtttxttxthhtthtthxhttttxhtthhhhtthxtthttttxhhtt"
"madlenH",64,"0.5EUR","h","txtttthhtthhxhthhhttthhthxhxthhhthhthxhttxhthhhtthhhtthttthhtxhttthhhhhtthtttthxhthhxthththtthtttthhhxhhhtttht"
"madlenH",65,"0.5EUR","h","thtthhthhtxttttthhtthtxttttxhtthhhththhhthhthhhtthhhtthttthhtttththtththhxththhxttttthhhxhhhhttthhhhhhtxtth"
"madlenH",66,"0.5EUR","t","hhhtththtxttththhtthhtxhtthhhhthhxhhhhhhhtthhthththxhhhthtthtthhthtththtttttthtthttxtthhhthhxhthhxtttttthtt"
"madlenH",67,"0.5EUR","t","xthttthhhhhhtththhhhthhttthxththtxttthhttxttttthhhxhthhtttthhtxhhxththtthhtxthhhtttthhhhhhhhttxtxthhhthhhhhhtt"
"madlenH",68,"0.5EUR","t","ttttttthhxhthtthhthhhhhthhttthtththhthhhhhttthxththththhhthxhhtthtxthhtxhhhhtthtttxththhhttttthhhhhhtxtthth"
"madlenH",69,"0.5EUR","t","hhtttthhhthththhhthxhhhttthhhththththhtttththhhxththtttxhhxhhtthhththhhhtxhthxtttxtthhththttxhtttthhtthxtthhh"
"madlenH",70,"0.5EUR","t","htttthtthtxhttxthhtttxhththtxhhhhhttthhtththththttthhhhhthhthhhhhtthhhtthhhthtttxhhtxthhhthtthththxhxhthhhxht"
"madlenH",71,"0.5EUR","h","xhhhhtthhhxhhhtttthhthhhhtxttttthhthxxhtthttthtxtththtttxtttththhhhhhhhhhthhxtthtthhtthhhhtththhthhhthhtttxht"
"madlenH",72,"0.5EUR","t","tttthxhhthtthhhtttttthttththhhhhtxthththtthhhtthhhhthtxtthhthxhthhthxttttthtxhtxhttthttththhhthththhhhhthth"
"madlenH",73,"0.5EUR","h","hhhhthhhhhhhhhxtthtxhxhhthtxttththththxtxhthxhththttttthhhhtthhttttxhxthhhththxhthhhtttththxtttthhxthhhtttttthtt"
"henrikG",1,"2EUR","h","hhttttthththhhthhthhhhhhthhtthtthhtththttthhthththththhttthtththhtttthhhhhhthttthhhtthhhthhthtttthh"
"henrikG",2,"2EUR","t","ttththhhttttthhthtthhthttttttttthhhhhthtthhttthhtthhhtthhttthhhhthttthhttttttthtxtthttttthhhhhthhhth"
"henrikG",3,"2EUR","h","hthhththtthtththththhttttthththttthhtththtttththhtthtthtthhhththhhhxthttthhtttthhthhthhttthththhthhhh"
"henrikG",4,"2EUR","t","hhththhththththhtthhhhhthhhthhththhtthhtttththhhhhthtttthhtthtthttthhhtttttxththhthhhtthtttttttthtthh"
"henrikG",5,"2EUR","h","ththhhtthhtttthtthtthththhtthtxthhhhhhhhhtthhhhhtttttthhthhtthhhththhhthttthhhhtthtthhthttthhxhhhtthtt"
"henrikG",6,"2EUR","t","hhththhthhtthhtthttttthhttthhhtthhhttttttttthhttthhtthhthhhtttthttttxththttttxthhththtthhtttttthhtthth"
"henrikG",7,"2EUR","h","thththhhhhthttthtthtththhthhhtttxhhttthhtthtththhtthhtthtthhhhhttthhhhthhthhhthtthhttttthhthhthttthxhh"
"henrikG",8,"2EUR","t","hthhtthhhthththhhtththhthttxththhhtthhthhththhthtththhtthhhhhtttttthhhtththtthtttttttthhxhthtthtttthtt"
"henrikG",9,"2EUR","h","hhhttththtttthtthhtthtttttthtthtthhhttthhttthhhhththtttthhhthxtttthhttththtthtthhhttthhhxhhththttthhhh"
"henrikG",10,"2EUR","t","tthhtthhhhtthhhhththhhtthhthtttththxhhthhtthhhxhhtththtthtthhhhtthhthhhhhhhtttththttthhthhhtttttththhh"
"henrikG",11,"2EUR","h","hththhttthhthhtthttttththtthhhhhhthtthtthtttthtttthtttthhththhhhththhttthxttthtthtthtxtthhttthtttttht"
"henrikG",12,"2EUR","t","hthtthhthhthhhhtthxththtthhhtttxtttttttxtxhxthtthxththhhthhtttthhttttttxthhxttthhththththtttthhtxhthtthhhhtt"
"henrikG",13,"2EUR","h","tthhhhththtttthhhthtthtttthhhthhtthxxhtthhthhtthhhttttthtthhtttthhthhththhhtttthhhhththtttthhhhhxhtttth"
"henrikG",14,"2EUR","t","hhhthhtthtthhtxttththttttthhhhthhhhhhtthhtthhtthhhhtthhthhtthhhhhtthhttttthxtthhhthttxtththtthttttttthh"
"henrikG",15,"2EUR","h","tttthhtttththhththttttttxthhtttthtthttththhhthththtttththhhttththttttthhththhhthhhthxhhhthhhthtthhhhhh"
"henrikG",16,"2EUR","t","ththhhttthhhttttxtthttthhthhhhhhhtthhhththhhtthhhhhhththtttthttttthhhththhhthttthtttttthhthhhththhttth"
"henrikG",17,"2EUR","h","hththhthhhhtttththhhhttxtthhththhhhhhtttthtththhhhhhhhthttthhhhhhthtthhhththtxtthhththxtthhhhthtttttthh"
"henrikG",18,"2EUR","t","tthttttthhtthtttttttthhhhhhhhhttthttthththtttttttttthttttttttthtttthhthhhhtthttthhhhhthhhtxthttthhhhh"
"henrikG",19,"2EUR","h","hthxhthhhtthttthhtttthhhhthtttthhhtthththhtttthhhhhththhttthhhhtttttthhhhhtthhhthhthhhhxththhhththhtt"
"henrikG",20,"2EUR","t","hhhhttthhttttthhttththhthhthhhtthhhtthhhhtttthhhhthtthhthhthtttthhhthhtthtttttththxtthhhtthhthtthhhhh"
"henrikG",21,"2EUR","h","htttththhttthttthhthttthtthtthhtttthxhhhhhhhttttthtxhhhtttthhthttttttthhthhhtttthththttthhhhhthhtthtxtt"
"henrikG",22,"2EUR","t","ttttthhththtthhhhththhttththhhhtthhhhthththhhttttthhhttthttttttthhtttthththttxtthhtthhththhhhthhtthth"
"henrikG",23,"2EUR","h","thhhttthhthhhxtthhhthhthtthhhhhhhttthttthhxhthhhhhhhtthhhxhhhttxxxthtthttthtthhhhhttththtththxthtththhthhth"
"henrikG",24,"2EUR","t","tthththttxththtttthhtthththtttttthtthhthttthtthhthhttthtttthhthththtththtthhtthhhthhhtthhthhhtthhhtht"
"henrikG",25,"2EUR","h","hhhtthhhhththhtthththhthtttththhthttttthhhtthhhhhththhhtthhthhhhhttththtxhhthtttthhthtthttthtttthhttt"
"henrikG",26,"2EUR","t","htxthhhttxhhtththththhthtththhhxthttthththththhtxhtthhhhthhthhhhtttttthhhtxthhhhtttttxttttthhhtthhhhhhhtht"
"henrikG",27,"2EUR","h","tthtttthhhhhthhhhhththhthhtttthhthhtthttttthtttthhhhtthhhthhhxthhhhhhtthtthththhhhttthththtththtththt"
"henrikG",28,"2EUR","t","ttthhxhhththththhtthhtththttthhththhtththttththhhhtthxttthhhxhttthhtththhhtttthhhthhhthtxthhtthhhhhtthht"
"henrikG",29,"2EUR","h","hthtthtththhhhththhhtththhhttthttththhthttttthhtttththtthhhthttttxttxthhhhhttttttxhhthtthhhhhthtttthhhh"
"henrikG",30,"2EUR","t","thxththhthhtthhtthhhhtththtttthtttttthhhttttxthhthtthhhhthhhttthttttthtththtthtthhttxhthhthxtttthhtttthh"
"henrikG",31,"2EUR","h","tttththhhtthhhhtttthhxhthththththhhhhxhhhttthhhttthhhhthtthhthtthhhthhhhhthttthhhthhhthththhhthttttth"
"henrikG",32,"2EUR","t","thtthhhhhhhtthtttthtttththhhhhttththtthhthththxhthhhthhtxxtthtttxhhthttththtthhhtthtttthhtthhtthhththtxhh"
"henrikG",33,"2EUR","h","thhhtthtxthhhttttthhhtttthhhhthhhhhhthhhhttthtthttthtxttthxttthhhttttthhththhhhhhtttxhhhhtthhthhhttththt"
"henrikG",34,"2EUR","t","hhttthhxhthhhthttttthttthththhhthhhtthxthththhthtthhhthhhhxthtxhthhhhhhtthhthhxhhhttttththhthhhthhtttthth"
"henrikG",35,"2EUR","h","xtttththxhtttththttthtthththththhhtttthhhhththhthhthxxhttthhhhhhththtthxxtttttttththhthhhthhtthhtth"
"henrikG",36,"2EUR","t","hhtththhhthtthhxtthhhththhttthhtttthhthhtthxtthtttthhththhxhthttttttththxhthhttthhxhthhttthtxttxxxhhhhhthth"
"henrikG",37,"2EUR","h","tththtththttthttththttttthhhhhhhththxtthhhthhttthhhhthtttthtthhhthhhhttthhtthhthhhhhttththhhtthththhh"
"henrikG",38,"2EUR","t","hthtxthhttthtthhhtxhhtxhttthhthttththhhthhtthtthhhhhthhhthhhtthttxthtttttththhhhhhtthhhhhtthhhhhthhhhhtt"
"henrikG",39,"2EUR","h","thtttthhhhhthtttttththttxhtttthhhthhhtxhttttthhththhhhththhhtthttxhhhthtthxxxtthttxthtthtthxhhhttthtthhtthtt"
"henrikG",40,"2EUR","t","ttthththhhtthhtthhhhhttthhttththtthttthttthhxthhththttthtthhhththhththttthttthhthhththhttththttttththt"
"henrikG",41,"2EUR","h","hhhthhhthhttthhhtthxhhhhhhhhhttthhhttthhtttthtththtxhhthhtthxhhhtthhthhthttttttthtxttttthxhhthhhttthtttth"
"henrikG",42,"2EUR","t","ththhxhttthhttthttttttthttthhthhhhhhtthhtttthhththhtttxtthtxhhhhhhhhhhthhttththhthhhhtththhhtxththhttttt"
"henrikG",43,"2EUR","h","hhthhthhthxththhxxhtthtthxththttththtthhxtthhhthtthhthttthtthhhtxhhhthhththhhttthhthtthhhtthxthttttthtttht"
"henrikG",44,"2EUR","t","hthxttthttthhtthththhtttttththhtthtxtthttthttttxhhhthhthhhhhhtthhhthtthhththhhthxttttttxttxthhthhttthtthhh"
"henrikG",45,"2EUR","h","thtththhhththhtttthhxttthtxhhthhthhhhthxthhhthtxhhhhtthtthxthtthhthtttttthtxthhxthhthhhtthtttthtthththhttth"
"henrikG",46,"2EUR","t","ththhhttthtthhththhtththhtttthththttthhththhtthhhtthhhtthxhthththtttthhhhtttthhthhtxthhhhxttthhxhhhthttt"
"henrikG",47,"2EUR","h","htttxtthhhhtxthhhxtxhthtttthhhhtthththhththththhtthhxttxthtttthhhtttthhtxhhthththhtththhthtthxthhtthxthhhthhh"
"henrikG",48,"2EUR","t","hhtthhhhttthhththtthxhhhtthtttttthhththhthttxhhhhttththttthhthtxhthhhttthhthttttthhhhhhhhhththtxxhhtxhtttht"
"henrikG",49,"2EUR","h","httttththtttthhthtthhhhthhttthhthtttttthhtthhtthhhhthtthttthhtthhthhtththhthtthttthhthtthhxhhxttthhhth"
"henrikG",50,"2EUR","t","hhhtthhthhttxtthhttthxtthhhhhtttthhhthhhhhthhhhhtthhthxhthxthhxhtthtthtthhththttttxththhthxhxttthhthtxhtthtt"
"henrikG",51,"2EUR","h","thtthhttthhhthhhththttthtthhhttthhhttthhthtthhhtthtthhhhhtthhthhhxhthththhhhhttthhthhtttthhxhtthhhhht"
"henrikG",52,"2EUR","t","htththhttttthtxtthtthhtthhhttthhttthtttthhttxhtttthhhtthhththtthhhhtthxhhtthhhhhhtthxhttthtththtxttthhhtt"
"henrikG",53,"2EUR","h","hhtthththhhhxthttttthhthhxhtthhtthhtttthhthhhxtththhththxtthhhthxhthhtttthtthxhthxthhttthhtthhththhhhhthhth"
"henrikG",54,"2EUR","t","hhxtthhhthhtthhhhtthhhhthhhhthttththhtthhhxtthhttththhtttthhtxttthhthhxthhththhhxhhhtthxhhhthhhhhhtttttttxt"
"henrikG",55,"2EUR","h","htththtttthhhthhtttthtthhtxtthhhxhhthhhhthhtttththhtthxttxxttththttthtthhhhxtxxhhhhhtthttthhtththhtthhhthtt"
"henrikG",56,"2EUR","t","tthttthhhhtxtthhhhxttththhtttttttttttthhhtthtxhtttthtxhhtthhttttthhhxtthhhhthttttxththxhhhhthttthttthhhthh"
"henrikG",57,"2EUR","h","ttththhhthtthhthhttttththtttttththhhhthhhhtththhhhhtttxhthhttttthtthhthhtxhhhthtththhhtthhththtthxhttxht"
"henrikG",58,"2EUR","t","hthhhhtthhxthtththththtttttxhhhhhhththtxttxtthtthxtthttxtttxhhththhthhtthtthtthxtxhhhtthhththtttthhhtthhhhttt"
"henrikG",59,"2EUR","h","ttthtthtththhhhhthhthhhtxhhhttxhhhhthhttthhththhhhtthtthtttththhthththhhtthhhhthtttththttxttttthtthhhtt"
"henrikG",60,"2EUR","t","tttthhhhhhhthhttththhtthtthttthhhhtxhttxtthtthththtthttthtthththhtthhtthttthhhtthhhhhthhtthhthhthhhhht"
"henrikG",61,"2EUR","h","tthhttthhthhthhthhhxtthhthhhthtththtthtxhhtttttttxttttththxhhtttthhtxhthhttttththtthhthhxhtthhxhthxthtththth"
"henrikG",62,"2EUR","t","ttthththtthhthtttthhhththhthhtthttttthtthhhthttthhhhhhtthtttthhhtttttttthhhhhhtththhtthtthtthtthhhtt"
"henrikG",63,"2EUR","h","hththhhhhhtxhhtttthhtthtthhhttttttttthtttthhhhhhthhtthhhhhhtthtthhthhhhhhhththhhthtttthhthhhttttthhht"
"henrikG",64,"2EUR","t","htththtthtttttthhtthththxhhthhhhttthhthththttttxhhthttthxhthhtthtthhhhtttxhthhhththhhthtthhtthtthhtttth"
"henrikG",65,"2EUR","h","htthhhthttxttttxhtthhxtthhxthhhthhththhhhtthttthhhtttthhthttthtxhthhhthhthhtxtxxhhthhtthhhhtthhhxtthhthhhtthh"
"henrikG",66,"2EUR","t","hhhhthhthhthtttthhhhhhhtthtthhhtthhhhhhhtthhthhhhxtthhhhtthhthhhthhthhttthhhthhthttxthhtthhtthhhtththt"
"henrikG",67,"2EUR","h","htxthtthhhthxtxhttttththhtthhhhttxttthhhhthhtthththhhththhhttthhthttthxtxthhthttthtthtthtxththththtthhttttt"
"henrikG",68,"2EUR","t","hhhhththhhttttthhthhtthhhttttthhtthtthxhtthhhtthhhhttxthhhtxtttttttthhhthtttthhtththhthhhhhtththtthtttt"
"henrikG",69,"2EUR","h","hhthtthhthhhthhhtttthtththhtttthhhxttththhxtttttxhtthhxhxhhthhhththhhhhxxhtttttththtttttttttthhhhhxhthtthhhh"
"henrikG",70,"2EUR","t","tththhthhtththhttthttxhttttttttthtththhthhtthhhhttthhttthhtxtthhtthtxhhhttthtthxtthhthhththhtttxhhhhtthht"
"henrikG",71,"2EUR","h","hhtxxtthhthhhhthhxhhthhttttttththhttthhthttthhthhhhhhttthhhhhthhxhhxtthhhthhthhththhhhhtttthhhhhhththtttt"
"henrikG",72,"2EUR","t","hhthhhttthhhthtthhhhhhthhhthhhhtthttthtttxttthhhhhthhthhhhhthtththtxthtththhtttthhthtttxtththhhxtttthttt"
"henrikG",73,"2EUR","h","hhthttthhthththhhhthtttthhhhttttthttthhttxhhhththhhhthhthtththhttthtthtththhhhxttthtthhtthhhtttthhhtht"
"henrikG",74,"2EUR","t","hhhtththhtthttththhtthtththttttxhhhhxtthtttththhhtttththxthhhhxththhhhttthxthhthhtthhtthttthtthxthhhthhtht"
"adamF",1,"5ZAR","x","xtttttthtxhhthtthhththhthhhhhhtthhhhhhhhthhttxtthhthhtthhxttttthhththhhhthhhxttxththtthhthhhhttttthhxttthhtt"
"adamF",2,"5ZAR","t","htthhthhhhthhthththththhhttttthtthhhhhththhthhtttxththxhhhxhhtttththhhtthhththhhthhhhtttttthhhhhtthtttt"
"adamF",3,"5ZAR","t","hhthhxtttthttththtthtthhhtthhhttthhthttttththxthtttthththhttthtttxthhttxttxtttxhthtthxhhxtthhhhththhhthhht"
"adamF",4,"5ZAR","t","htthhxttthththhtttthhhhhthhhhtttthttttthhhtthtttttttttthtthtthhhhhthhhhhhtttthtthhtthhhhxhxttththhhhthtxth"
"adamF",5,"5ZAR","h","hththhhttthththttthttthhthhhthhhhtxttthhxttththhhhhhhhhttxhhhhthtttttttttthhthththtththhhhthhhttthxtthhxtthhthhthhhhthh"
"adamF",6,"5ZAR","h","txhhttthhhttxthxhxhhhthttthtxhhhttthhhttthhhhttthththhhhthhhthhhtthhhthhhhhhhthtttththttxhhhhhtthxhthhhtt"
"adamF",7,"5ZAR","t","thhhthtthttthtthtttttxhtthhhtttxththhthhtxhtxhhtthttthhthhxthhthxtthtxththttttxttththhtthttththhhhththh"
"adamF",8,"5ZAR","h","hhtxhhtxhhhhhxhhttthhthhhtthtttttththhtttthttxttttthtttthhxhtxhthhhhhhtttthttxhhtthhthhthtthhthttttxtxhhhh"
"adamF",9,"5ZAR","h","hththhthttthhtthhththhhhthhtttttxthhttthththhhxhththtththhhxtttxhtthtxxthttttxttthhhhthxhtthhhhththhththttht"
"adamF",10,"5ZAR","t","hhhxthtthttthhhhtththhthxthtththtxhhhhtxhthtxhthhhhhhhththhhhthtxhttxthhhhtxhhhhttttthttthhhthtxthththhhhhhht"
"adamF",11,"5ZAR","t","thtthhhtxthhhhtttttththtthhhthhhhthttthththhhhtttttxthxhttthtttthhtthhhtthhttttxhhhhttttthxthttttththhtth"
"adamF",12,"5ZAR","h","htttxthhxththtthhththtthtththhhthhthhtththhhhhtttthtxthhhhhttthttththxttxhhhttttthttttttthhtxtxthththt"
"adamF",13,"5ZAR","t","thttthhhhxtthhtttttthtttttxhttthhtxthtthxtttttthhtthttxhthtthtttxthxtttthhtththhttttxthhttxtttttxhtttttthhthth"
"adamF",14,"5ZAR","h","hthhtthhxhthhtthhhttttthhhtthhxhhthhhththxhtthhtxhtttttthhxhththxhhtthhhhtthhthhtthxtttthtttthhhththhhhththhhh"
"adamF",15,"5ZAR","h","hthhttththtthththhththhhhtthtthhttthhthhtttthhhtxhtththhhttxtththhxthhttthhtthttthttxhtthtthtttthxhhhhttt"
"adamF",16,"5ZAR","t","thhhtxthttttthttthhhhhhhhhthhtththhthtxhtxtthtthhthtttxtttthhhttthhthhtxhhttthhthtttthttthhxthhxhthhthtthttth"
"adamF",17,"5ZAR","h","hhhththhtthhthxthtthtthttththhhhhhhhhhtxhhhttththhhhttttthtththtththxtthxtthttthtttttttxthhhtthhthhttthhhxth"
"adamF",18,"5ZAR","h","thhhtxthhthhhthhxtthhhhhthtththhhththhhththtttthhthhhhhhthhxtttthtthttthhtttttttttthttthtttxttttxhthttthh"
"adamF",19,"5ZAR","h","htthttxtttttxhhtthhttthtttxhthhhhhhttthhthtthtttthhhtthttthhhthttttthhhtththhhthtthhhthtthtthththhhtthtxt"
"adamF",20,"5ZAR","t","httththhhhhhhhhhhhhhhhhthhthhhxthtxtthtthhtthhhhhhthhhhththtththhttxhthhtxthhhxttttthhxthththtthhthtthhxhhh"
"adamF",21,"5ZAR","h","hthhhhxhhhtttthhtthththhthtthhhtttthhhhthtththxttxhttthhtthtthtttthtthxhhhtthttthhhhhhthhhhxthhhhhhtthttt"
"adamF",22,"5ZAR","t","thhttthhhthhhtttthtthttthththhhtttththhhhhththhtttttthththhhhthtxttthhthhthhhthhhtxtthtthhtttxthhhhthth"
"adamF",23,"5ZAR","h","hthhthhhhhttttthtthxtthhhthhthttthhhttttttxhtthhhhtttthttttththhtthhhhthtthtthhththhthhhthhthtthththth"
"adamF",24,"5ZAR","h","tthhhtttthxhttthhhhhtthtthhhhhhttttttthttxhhxhhhhhtthhththttththtttthhhhtttththhtthtthththhhhhhhttthttt"
"adamF",25,"5ZAR","t","thhththhhhtthhhtththhtthhhhhttttxthhhttththhttthhhhhhxttthhttxxxttttthhtthhhtxhtththththththhhhhththttthtttthttt"
"adamF",26,"5ZAR","t","tththhhthhhhtttthhhhthtthtththhttththttthhhhthhhtthttxhttththttxthtttttthhttthhxtthxttxthhhxhhttttth"
"adamF",27,"5ZAR","h","thtttxhhhthttthhtthtththtthtthhthhththhtxhhhtthhhhhtthtttttthhthhtththhhthtthhhtthtthhtxthhhhhhthththth"
"adamF",28,"5ZAR","h","thhhhthtthtthttthhtxhhhthhhtthtthxhthhhhhttthhttthhhhhtttxhhhhhttthhtttxththtthhthttxtthhhhhhthhtthhthhtt"
"adamF",30,"0.05EUR","t","thtthxththhthttthxtthhtththhhhhtttththtttttthhtthhhhtxhhxhhttttttxhhtthhhtthxhhtttthttththttthhthhttxhthhhh"
"adamF",31,"0.05EUR","h","tthhtththhhthtthhthxhhtthttttthhhthtththtxtttxthhtttthhthhthhtxtthttthhhhtttthttttthttttttthhxtthttttthht"
"adamF",32,"0.05EUR","t","thttthhhhttthhthhttthtttttthhhhxththttthhttttthhttttththhtthtttxhhhhthhhhthtttthhtttththtthhhhtttttthh"
"adamF",33,"0.05EUR","h","hthtttththhhhhthhththtthhhthhhhhthxxthtthtththhhhthttthtthhthhhthhxthhhhthhtthhhttthhhtttthtxxtttthtthht"
"adamF",34,"0.05EUR","t","htthththxtthtxhtthththhttthhtththhhhtttthhhttttthtttttththhtthhthhhhhttxthttthhhhhtttxhhtthhxxhhhthhxhtttth"
"adamF",35,"0.05EUR","h","ttttthhhtthhthttttttthtthhthththxthtthhthhhthhththttththttxthhxhthttttthhhtttthhhhttthtthtthhhtthhthttt"
"adamF",36,"0.05EUR","t","httthttththhhhhhtthtthhhthtthhhhhhhhthhhhhxhhtttthhthhhhtthxththtthhhtttthhtththtttttthtthhtthtthhhthh"
"adamF",37,"0.05EUR","h","ththtttththttttthhtthhhthhhhhhttthhhhhhtththhhhthttxttttttthhthtthhhhhhtxthhhhhttttthhhtttthhhxhhxtttthht"
"adamF",38,"0.05EUR","t","txttthhthhxhthhhxhtttthththhttttthhtthhhtthtttttttthtttttthtththxthtthhtthhthththhthhhtthtttxhhhthtthhhtth"
"adamF",39,"0.05EUR","h","ththhtxhhtthtttthxhttttttttxtthtthhhhhhhhhhhhhhhtttxthhhtthhhthhtthhthhhttthhtthtthhhhthhhtthhtthhthhttth"
"adamF",40,"5ZAR","h","hhthhthtxhtttthtthhhtththhhttttttttthtttthhthhhhttttthhhthhthtthhhttthtththhtttththttthtttthhthhthtthttt"
"adamF",41,"5ZAR","t","tththhhhttttxhththhthhhthtttttthttthhhhthhhhtththhhxhththhxhthtthhhttththtthxthhhhtthhhhhttthhhthhhhhhthh"
"adamF",42,"5ZAR","h","thhthtttththhhhthhhtthhhtththhhhhttththtthhhhhhthhtthhhthhthhthhhhtttttththhthtthxthhtthhxxhtthtxhhth"
"adamF",43,"5ZAR","h","hthhhttthhhththhhtthhhhhhxhhhhttthtttthhtxhhttththtthhthhhthttthtxhthhhttttttxhtttttthhhhttthhhtthththhhh"
"adamF",44,"5ZAR","h","thttttttththhthtthhtthttthxhhhthhhtthhhttxttthtthhhhththtttthtxhtxhhthhhthhttttthhhhththtthhthtxhtthh"
"adamF",45,"5ZAR","h","htthhhttthtthttttthtthhthtttthtttthtthhhhhhtxtthhhhhtthhhhtthhhhthhtthtxththhhhthhxththhhhthhthhhhht"
"adamF",46,"5ZAR","t","ththtttttttthhhthhhhhtthhhtththhhhhhttththtthhhhhhthhtthththhthhthhthtttttttthhhtthxxthttthhxxhtthtthhth"
"adamF",47,"5ZAR","h","httttthtthtthtththhhhthxtthhxhhhhhththhtththtthhtthttththhtthhhhttthhthhhhhhhhthhxttxxhttthhhhhttthtthttht"
"adamF",48,"5ZAR","t","tttthhhhhthththtttthhthhxhhxhthttttxthhhttthhhttththtthththtttttttxthhhhhhhhhhthhtthtthhththhthtxhhhxhtthhth"
"adamF",49,"5ZAR","h","thtthhththxtthhhhthtttxhthhxhhhttthhxtthhhtthhhhtxthtthhthttthxhhtthththxthththhthttthhthhttthxhtthxh"
"adamF",50,"5ZAR","h","ttttthttthhhthttttthhththttttttttththhhthththhtthtthhhhxhhthhhhhttthtththhhhtthtthttxhhthhhththhthhh"
"adamF",51,"5ZAR","h","hhhttttttthhththhtthtxhhtttthtttthhhxththxhttthhtthtthhhhxhtthththttttthxhhtththxhthhthhhthxttttthhhhhh"
"adamF",52,"5ZAR","h","ththttthhtthhtthththhtththtthhtthtththtthtthhththhhthhthhhthtttxhthtthhthttthththxhhhhhtthhtthhthhthh"
"adamF",53,"5ZAR","h","tthtttthhtthhtthhtthhtthhhxhtttthhthhhhthttxhththhthttthhhhtthttththtxttttthxhhtttthhhtxtthtthtxhhxthhxhthhthhtxhttthtthtthhh"
"adamF",54,"5ZAR","h","hhhtthhtthhhhtxtttxtthhhthhhttthhhxhthhttttthhthtthhhhhtttthhtxhhthhttthtththhhhhhhhxttthtthhhtthtxtt"
"adamF",55,"5ZAR","t","hhhxtttthhthhtttttttthtthhtthhthttthxhxttthhthttthhthhttthtthtttththhtthhhhthhhhhhhthhhhttthhhhthhhhtt"
"adamF",56,"5ZAR","t","hhhthhtthhhhthtththhhththththhhthttttthtthxhhhtthtththtxxhxtthhthtthtthhthhtththhttthtttthhhththxtht"
"adamF",57,"5ZAR","t","tthhhthhhxhhthtxttxthhthtxthhtxttxhththhthhhtthtttttttttthhthhtxtxhthttthhtthttxxthhthttttthttttttttththhh"
"adamF",58,"5ZAR","h","hhttttthhhhhhtthttthttttttthhtttthththhhthhhthhtthththhtthhhththhthtthhtthhhttttthtttthhhththhthtttt"
"adamF",59,"5ZAR","t","hhhhhhthtthtthhhthhhhhtthhhhxhthtxhthxhtthtxtththhhhhhhhhttttxhhttththhxtthhxhhtthhthhhhthhhtttthtxht"
"adamF",60,"5ZAR","t","htthhhttthhttttthhhhthhthtththtthhhhtthhhthhttthhhhtttthtthhhhhhhhhtththhhhthhthhhhhhttthhhtttttxhtxhtthhhthtthtth"
"adamF",61,"5ZAR","h","thhxthththtxhttttttttthttttthhhhxhtttththhthtththtthhhhthtthhthhthhxhhttttxhtthhhhthttttthhhhtxtxhttth"
"adamF",62,"5ZAR","h","httthhhhttthhhththtththhthhxhtthhhhhhxhthhhtththxthhhxhhhhtthhhhththhhhthhtthhthhhttttthtththhtxtthhhhht"
"adamF",63,"5ZAR","t","hthttxttthttttttthhhtttttttthtthththhhxtthhxthtthttththhhttttthhhhththtthxhtthhthhtttthtthtxttthhhht"
"adamF",64,"5ZAR","t","thttxtthhhhtttthhhttthhhththhhhthhtthttttthtthttttthxhhthtxxthhhhhhhtttthththtththhhthhhthhhththhthh"
"adamF",65,"5ZAR","h","tthxhhhthhthhhhttttxhhthtththhhtthhthhhtthhxthtttttthhttxhtthhhhhthtthttthhttthhhhhhhxtxhhthhhtttttt"
"adamF",66,"5ZAR","t","tttthttxhhxttttthhthhttthxhxhhhtthxttxhtttththhhhthhtttttttththththhhhthhhtttththxthttthhththhhtthhthh"
"adamF",67,"5ZAR","h","hhtthhttttttthhhhtthtttxhhhttththtttthhhththhxtxhhtththxththhhhhttthththhhthththhhtttthtthhttxhhhtthtt"
"adamF",68,"5ZAR","t","hhhthhthhthtthhhthhtthtxhhttxthhhtthhhthhthtthtthhhhxhttthhhthhhtxhhthhhhhthhhhtththttthxhhhtttthttt"
"adamF",69,"5ZAR","t","tthtthhhhhtthxtttthhtxttthhtttthtttthttththttthhtxtthththththxhhttttthtthtthtthththtthhhhththttxthht"
"adamF",70,"5ZAR","t","thttthttththhthtthhttththtthhthhtthhthhhthhthhthhhhtthhhhthxhthtthhhhthhhhhhhxhtthththttthtthhhttxtht"
"adamF",71,"5ZAR","t","ttthhthtththtthhthhhhhhthtttxhthhthhthhhtthhtththttthththhttxttttththtthtthhhtththttxttttthhtthhxtttt"
"adamF",72,"5ZAR","t","hhtthhhxthhtxtthhthtxhththhhhhhthhhhhhhthhhhhhthhhhthhhthtxtththttttthhthttthhhhhhhthtxththhhhthhtthxh"
"adamF",73,"5ZAR","h","tttttthhththtttttxthhhttththhhhhththhhhthttththhthtthhhhtthhthtthtthhhtthhhthhtththhhtxhhthththhtttxh"
"adamF",74,"5ZAR","h","httththhhthhxttthhttttththhthtttttthththththttthhhtxhhhthtthttthtttthhthhhththhhthhhhhhttthhhhhthhhxtt"
